chr	start	end	leaf	fruit
chr	start	end	mid	leaf	fruit	mean_RPKM	max_RPKM	geneN
Chr04A	21960000	21990000	21975000	30.4838775	18.1795815	24.3317295	30.4838775	4
Chr04A	21990000	22020000	22005000	103.71537675	11.127734875	57.4215558125	103.744834125	8
Chr04A	22020000	22050000	22035000	85.492213	57.70837825	71.600295625	93.8824475	4
Chr04A	22050000	22080000	22065000	0	0	0	0	0
Chr04A	22080000	22110000	22095000	11.571019	4.58508066666667	8.07804983333333	11.834247	3
Chr04A	22110000	22140000	22125000	4.29736725	7.0289485	5.663157875	7.0289485	4
Chr04A	22140000	22170000	22155000	2.0982635	2.0681635	2.0832135	2.123653	4
Chr04A	22170000	22200000	22185000	3.63301116666667	3.464289	3.54865008333333	3.88263683333333	6
Chr04A	22200000	22230000	22215000	108.817767875	141.003376875	124.910572375	146.64980575	8
Chr04A	22230000	22260000	22245000	24.0350135714286	27.5043264285714	25.76967	29.4740494285714	7
Chr04A	22260000	22290000	22275000	27.726239	14.8379626	21.2821008	27.726239	5
Chr04A	22290000	22320000	22305000	31.248543	28.12652275	29.687532875	31.248543	4
Chr04A	22320000	22350000	22335000	5.33062533333333	5.001315	5.16597016666667	5.33062533333333	3
Chr04A	22350000	22380000	22365000	21.14828075	20.20182575	20.67505325	21.40772625	4
Chr04A	22380000	22410000	22395000	17.01171075	23.3378695	20.174790125	24.29458625	4
Chr04A	22410000	22440000	22425000	5.42555766666667	2.4466225	3.93609008333333	5.6336365	6
Chr04A	22440000	22470000	22455000	23.6023123333333	23.9740326666667	23.7881725	24.9491761666667	6
Chr04A	22470000	22500000	22485000	31.3199243333333	110.729033333333	71.0244788333333	110.729033333333	6
Chr04A	22500000	22530000	22515000	34.9405885	44.13746325	39.539025875	44.13746325	4
Chr04A	22530000	22560000	22545000	22.9396855714286	27.2687891428571	25.1042373571429	28.1987207142857	7
Chr04A	22560000	22590000	22575000	17.80909175	13.23396	15.521525875	20.206732	4
Chr04A	22590000	22620000	22605000	2.88964366666667	4.196761	3.54320233333333	4.196761	3
Chr04A	22620000	22650000	22635000	22.7917661666667	6.12487783333333	14.458322	23.1041571666667	6
Chr04A	22650000	22680000	22665000	28.1114183333333	58.8144006666667	43.4629095	60.2868863333333	3
Chr04A	22680000	22710000	22695000	4.9842318	11.1071342	8.045683	11.274605	5
Chr04A	22710000	22740000	22725000	0.4979678	0.9246092	0.7112885	1.056996	5
Chr04A	22740000	22770000	22755000	7.1076665	8.55141425	7.829540375	8.583792	4
Chr04A	22770000	22800000	22785000	2.7499105	1.0768745	1.9133925	2.7499105	2
Chr04A	22800000	22830000	22815000	6.585362	11.580123	9.0827425	11.580123	2
Chr04A	22830000	22860000	22845000	12.8921165	11.1834785	12.0377975	15.77702575	4
Chr04A	22860000	22890000	22875000	1.426327	0.396672	0.9114995	1.426327	1
Chr04A	22890000	22920000	22905000	6.9669708	9.159679	8.0633249	10.5943932	5
Chr04A	22920000	22950000	22935000	21.564676	30.3258806666667	25.9452783333333	31.1736688333333	6
Chr04A	22950000	22980000	22965000	12.2870547777778	6.81537977777778	9.55121727777778	13.5126037777778	9
Chr04A	22980000	23010000	22995000	5.368371125	3.7142045	4.5412878125	5.579358875	8
Chr04A	23010000	23040000	23025000	6.29585116666667	38.7067645	22.5013078333333	40.3166838333333	6
Chr04A	23040000	23070000	23055000	15.32385775	10.07323725	12.6985475	17.1724005	4
Chr04A	23070000	23100000	23085000	12.47135	16.509683	14.4905165	16.509683	2
Chr04A	23100000	23130000	23115000	18.3315826666667	21.490324	19.9109533333333	21.490324	3
Chr04A	23130000	23160000	23145000	41.296881	5.408457875	23.3526694375	42.132484	8
Chr04A	23160000	23190000	23175000	6.99299175	3.94786725	5.4704295	6.99299175	4
Chr04A	23190000	23220000	23205000	28.6260823333333	8.401445	18.5137636666667	28.6260823333333	3
Chr04A	23220000	23250000	23235000	0.2810415	0.740021	0.51053125	0.740021	6
Chr04A	23250000	23280000	23265000	8.2755355	4.118178	6.19685675	8.6596505	2
Chr04A	23280000	23310000	23295000	20.7125616666667	141.176955666667	80.9447586666667	146.902851333333	3
Chr04A	23310000	23340000	23325000	13.5391061666667	8.8111925	11.1751493333333	14.225542	6
Chr04A	23340000	23370000	23355000	6.31995066666667	6.884093	6.60202183333333	7.05747233333333	3
Chr04A	23370000	23400000	23385000	0.654355666666667	3.250658	1.95250683333333	3.250658	3
Chr04A	23400000	23430000	23415000	10.211897	15.02921775	12.620557375	15.02921775	4
Chr04A	23430000	23460000	23445000	9.3046526	10.705419	10.0050358	12.0792066	5
Chr04A	23460000	23490000	23475000	0	0.0386703333333333	0.0193351666666667	0.0386703333333333	3
Chr04A	23490000	23520000	23505000	52.0078748	94.8714678	73.4396713	95.5153862	5
Chr04A	23520000	23550000	23535000	75.2889565	144.20224775	109.745602125	145.759723	4
Chr04A	23550000	23580000	23565000	12.3308962	41.3158056	26.8233509	41.3158056	5
Chr04A	23580000	23610000	23595000	7.09963575	20.3176705	13.708653125	20.4072825	4
Chr04A	23610000	23640000	23625000	9.7218585	10.0200445	9.8709515	12.08524	4
Chr04A	23640000	23670000	23655000	7.19398833333333	8.08278766666667	7.638388	8.170287	3
Chr04A	23670000	23700000	23685000	1.80179033333333	0.327700333333333	1.06474533333333	1.80179033333333	3
Chr04A	23700000	23730000	23715000	22.5844492	25.3492676	23.9668584	36.554156	5
Chr04A	23730000	23760000	23745000	52.5002335714286	41.9532645714286	47.2267490714286	54.8357467142857	7
Chr04A	23760000	23790000	23775000	5.50313566666667	11.2903253333333	8.3967305	11.5362116666667	3
Chr04A	23790000	23820000	23805000	16.13342	13.43733325	14.785376625	16.87384025	4
Chr04A	23820000	23850000	23835000	15.305027	10.5869387142857	12.9459828571429	15.305027	7
Chr04A	23850000	23880000	23865000	26.0203998333333	13.9290008333333	19.9747003333333	26.4604661666667	6
Chr04A	23880000	23910000	23895000	15.8154776666667	16.6037466666667	16.2096121666667	17.0284886666667	3
Chr04A	23910000	23940000	23925000	124.417479666667	47.4405076666667	85.9289936666667	124.475750666667	3
Chr04A	23940000	23970000	23955000	32.513361	17.3966764	24.9550187	36.099191	5
Chr04A	23970000	2.4e+07	23985000	82.8223516666667	20.450809	51.6365803333333	82.8223516666667	3
Chr04A	2.4e+07	24030000	24015000	2.5052585	21.107842	11.80655025	21.107842	6
Chr04A	24030000	24060000	24045000	6.38462857142857	8.47248214285714	7.42855535714286	8.478985	7
Chr04A	24060000	24090000	24075000	107.1787905	71.6475925	89.4131915	108.287105	2
Chr04A	24090000	24120000	24105000	58.3721522	18.8784478	38.6253	59.2139454	5
Chr04A	24120000	24150000	24135000	2.34790128571429	2.68609257142857	2.51699692857143	2.80703757142857	7
Chr04A	24150000	24180000	24165000	5.72564133333333	5.66830033333333	5.69697083333333	6.51865433333333	3
Chr04A	24180000	24210000	24195000	2.978174	3.56916133333333	3.27366766666667	3.622487	3
Chr04A	24210000	24240000	24225000	0	0	0	0	1
Chr04A	24240000	24270000	24255000	0	0	0	0	0
Chr04A	24270000	24300000	24285000	1.182181	1.414995	1.298588	1.414995	3
Chr04A	24300000	24330000	24315000	7.40412683333333	10.8651486666667	9.13463775	11.5894825	6
Chr04A	24330000	24360000	24345000	10.10041825	4.084081	7.092249625	11.94499	4
Chr04A	24360000	24390000	24375000	4.837398	9.9328455	7.38512175	9.9328455	2
Chr04A	24390000	24420000	24405000	8.19171266666667	15.305425	11.7485688333333	15.305425	3
Chr04A	24420000	24450000	24435000	12.679372	12.9242603333333	12.8018161666667	14.320952	3
Chr04A	24450000	24480000	24465000	14.8189862	10.6209316	12.7199589	16.9877176	5
Chr04A	24480000	24510000	24495000	20.790979	17.681713	19.236346	20.790979	2
Chr04A	24510000	24540000	24525000	18.8063518	15.4244492	17.1154005	20.2030502	5
Chr04A	24540000	24570000	24555000	25.68571525	23.45265575	24.5691855	25.77485225	4
Chr04A	24570000	24600000	24585000	12.0854256	11.7155218	11.9004737	14.995596	5
Chr04A	24600000	24630000	24615000	7.8855485	8.447881	8.16671475	8.447881	2
Chr04A	24630000	24660000	24645000	1.567235	3.4621725	2.51470375	3.4621725	4
Chr04A	24660000	24690000	24675000	2.550271	10.215986	6.3831285	10.215986	3
Chr04A	24690000	24720000	24705000	10.6181265	5.70771525	8.162920875	11.290588	4
Chr04A	24720000	24750000	24735000	85.430034	37.4116415	61.42083775	85.430034	2
Chr04A	24750000	24780000	24765000	4.38734533333333	0.990809	2.68907716666667	4.38734533333333	3
Chr04A	24780000	24810000	24795000	9.4452692	5.3328522	7.3890607	10.1093796	5
Chr04A	24810000	24840000	24825000	12.909523	20.0264262	16.4679746	20.2659612	5
Chr04A	24840000	24870000	24855000	0	0.162298333333333	0.0811491666666667	0.162298333333333	3
Chr04A	24870000	24900000	24885000	0	0	0	0	1
Chr04A	24900000	24930000	24915000	6.80416257142857	6.96605757142857	6.88511007142857	7.41045528571429	7
Chr04A	24930000	24960000	24945000	2.643906	3.0947252	2.8693156	3.22587	5
Chr04A	24960000	24990000	24975000	0.876416285714286	1.89086328571429	1.38363978571429	1.89086328571429	7
Chr04A	24990000	25020000	25005000	12.757706	7.0501046	9.9039053	14.046299	5
Chr04A	25020000	25050000	25035000	11.7936977142857	14.9011387142857	13.3474182142857	14.9011387142857	7
Chr04A	25050000	25080000	25065000	10.5463815	11.452649	10.99951525	12.1499215	6
Chr04A	25080000	25110000	25095000	18.728309	5.4718262	12.1000676	18.728309	5
Chr04A	25110000	25140000	25125000	7.4475532	11.5264814	9.4870173	11.5471734	5
Chr04A	25140000	25170000	25155000	14.61177925	11.35952175	12.9856505	15.82471075	4
Chr04A	25170000	25200000	25185000	101.22685125	43.95974825	72.59329975	118.073097625	8
Chr04A	25200000	25230000	25215000	18.8743798571429	22.681989	20.7781844285714	24.2218815714286	7
Chr04A	25230000	25260000	25245000	37.5348555714286	20.3811415714286	28.9579985714286	40.0397518571429	7
Chr04A	25260000	25290000	25275000	21.048144	37.891206	29.469675	37.891206	1
Chr04A	25290000	25320000	25305000	17.4810445	16.0006728333333	16.7408586666667	17.943388	6
Chr04A	25320000	25350000	25335000	12.026097	9.777932	10.9020145	13.3808205	2
Chr04A	25350000	25380000	25365000	45.148729	60.903787	53.026258	60.903787	3
Chr04A	25380000	25410000	25395000	14.906903	15.760015	15.333459	15.760015	3
Chr04A	25410000	25440000	25425000	71.3682093333333	26.272257	48.8202331666667	86.205271	3
Chr04A	25440000	25470000	25455000	30.0294595	24.0000395	27.0147495	31.94099675	4
Chr04A	25470000	25500000	25485000	36.4968125	20.7338445	28.6153285	38.17188525	4
Chr04A	25500000	25518885	25509442.5	0	0	0	0	0
chr	start	end	mid	leaf	fruit	mean_RPKM	max_RPKM	geneN
Chr05A	0	30000	15000	19.346229	9.539268	14.4427485	19.346229	1
Chr05A	30000	60000	45000	0	0	0	0	0
Chr05A	60000	90000	75000	0	0	0	0	0
Chr05A	90000	120000	105000	0	0	0	0	1
Chr05A	120000	150000	135000	335.778976	55.5646235	195.67179975	336.7342405	4
Chr05A	150000	180000	165000	0	0	0	0	0
Chr05A	180000	210000	195000	11.790253	27.760798	19.7755255	27.760798	1
Chr05A	210000	240000	225000	15.947147	14.264646	15.1058965	15.947147	1
Chr05A	240000	270000	255000	0	0	0	0	0
Chr05A	270000	3e+05	285000	0.482302	0.139914	0.311108	0.482302	1
Chr05A	3e+05	330000	315000	0	0	0	0	0
Chr05A	330000	360000	345000	6.7278705	8.976125	7.85199775	9.2364165	2
Chr05A	360000	390000	375000	0	0	0	0	0
Chr05A	390000	420000	405000	17.489284	19.5740585	18.53167125	20.83771325	4
Chr05A	420000	450000	435000	12.1039885	11.9085345	12.0062615	12.1039885	2
Chr05A	450000	480000	465000	11.778589	12.6898126	12.2342008	13.52584	5
Chr05A	480000	510000	495000	4.291217	6.588855	5.440036	6.588855	1
Chr05A	510000	540000	525000	0	0	0	0	0
Chr05A	540000	570000	555000	4.59924733333333	9.635605	7.11742616666667	9.635605	3
Chr05A	570000	6e+05	585000	5.60942825	5.353676	5.481552125	5.6891105	4
Chr05A	6e+05	630000	615000	3.7317735	6.516147	5.12396025	6.516147	4
Chr05A	630000	660000	645000	40.0871105	47.07449625	43.580803375	47.172496	4
Chr05A	660000	690000	675000	15.45478625	9.35098025	12.40288325	15.45478625	4
Chr05A	690000	720000	705000	41.8959315	11.7855765	26.840754	41.8959315	2
Chr05A	720000	750000	735000	138.86697	127.84248	133.354725	138.86697	1
Chr05A	750000	780000	765000	17.889278	16.177091	17.0331845	17.889278	1
Chr05A	780000	810000	795000	20.7344625	31.31890825	26.026685375	31.3845075	4
Chr05A	810000	840000	825000	36.350745	28.0212435	32.18599425	46.80951575	4
Chr05A	840000	870000	855000	0	0	0	0	1
Chr05A	870000	9e+05	885000	0	0	0	0	1
Chr05A	9e+05	930000	915000	0	0	0	0	0
Chr05A	930000	960000	945000	12.1238995	10.1130965	11.118498	18.034584	2
Chr05A	960000	990000	975000	0	0	0	0	1
Chr05A	990000	1020000	1005000	0	0	0	0	0
Chr05A	1020000	1050000	1035000	0.318506	0.10996	0.214233	0.318506	1
Chr05A	1050000	1080000	1065000	2.44689	2.648488	2.547689	2.648488	1
Chr05A	1080000	1110000	1095000	16.8678028	17.0766974	16.9722501	21.5253182	5
Chr05A	1110000	1140000	1125000	4.92762866666667	4.651329	4.78947883333333	5.54312433333333	3
Chr05A	1140000	1170000	1155000	0.070058	4.407318	2.238688	4.407318	1
Chr05A	1170000	1200000	1185000	0	0	0	0	0
Chr05A	1200000	1230000	1215000	7.683688	11.2769942	9.4803411	11.8322078	5
Chr05A	1230000	1260000	1245000	159.111121666667	24.1060213333333	91.6085715	160.613309666667	3
Chr05A	1260000	1290000	1275000	29.862864	1.234182	15.548523	29.862864	1
Chr05A	1290000	1320000	1305000	3.37335875	2.25612325	2.814741	3.612764	4
Chr05A	1320000	1350000	1335000	23.889327	65.2804166666667	44.5848718333333	65.6808166666667	3
Chr05A	1350000	1380000	1365000	51.4842773333333	40.0815166666667	45.782897	51.4842773333333	3
Chr05A	1380000	1410000	1395000	10.0844636666667	5.310087	7.69727533333333	10.0844636666667	3
Chr05A	1410000	1440000	1425000	18.120479	21.500716	19.8105975	21.500716	1
Chr05A	1440000	1470000	1455000	1.6614446	3.743658	2.7025513	3.9579956	5
Chr05A	1470000	1500000	1485000	7.1933385	5.59431825	6.393828375	8.36550375	4
Chr05A	1500000	1530000	1515000	3.5458985	3.727444	3.63667125	3.75781675	4
Chr05A	1530000	1560000	1545000	0.189879	1.932076	1.0609775	1.932076	2
Chr05A	1560000	1590000	1575000	5.5000834	6.015826	5.7579547	6.015826	5
Chr05A	1590000	1620000	1605000	10.6831225	9.625057	10.15408975	10.6831225	2
Chr05A	1620000	1650000	1635000	4.60234566666667	5.52243266666667	5.06238916666667	5.53306666666667	3
Chr05A	1650000	1680000	1665000	32.5678745	2.837041	17.70245775	32.5678745	2
Chr05A	1680000	1710000	1695000	0.046831	0.205238	0.1260345	0.205238	1
Chr05A	1710000	1740000	1725000	2.339354	1.441363	1.8903585	2.339354	1
Chr05A	1740000	1770000	1755000	20.32161	13.623674	16.972642	20.32161	1
Chr05A	1770000	1800000	1785000	0	0	0	0	0
Chr05A	1800000	1830000	1815000	6.185814	3.9867622	5.0862881	6.185814	5
Chr05A	1830000	1860000	1845000	6.648705	11.749921	9.199313	11.749921	1
Chr05A	1860000	1890000	1875000	0.446839	2.069542	1.2581905	2.069542	2
Chr05A	1890000	1920000	1905000	6.9521135	11.0419445	8.997029	11.0419445	2
Chr05A	1920000	1950000	1935000	1.496158	7.169963	4.3330605	7.169963	1
Chr05A	1950000	1980000	1965000	20.136005	20.5745	20.3552525	23.1457905	2
Chr05A	1980000	2010000	1995000	0.352598	3.868025	2.1103115	3.868025	1
Chr05A	2010000	2040000	2025000	10.241312	13.062794	11.652053	13.062794	1
Chr05A	2040000	2070000	2055000	10.1663816666667	10.1344123333333	10.150397	11.8647986666667	3
Chr05A	2070000	2100000	2085000	7.6076742	9.4145112	8.5110927	10.3381962	5
Chr05A	2100000	2130000	2115000	1.6492775	2.875313	2.26229525	2.875313	2
Chr05A	2130000	2160000	2145000	0.702674	3.11242033333333	1.90754716666667	3.126724	3
Chr05A	2160000	2190000	2175000	3.012926	4.67742666666667	3.84517633333333	5.14298066666667	3
Chr05A	2190000	2220000	2205000	4.18394075	12.799954	8.491947375	12.799954	4
Chr05A	2220000	2250000	2235000	6.742787	9.67475066666667	8.20876883333333	10.032791	3
Chr05A	2250000	2280000	2265000	20.548168	19.246996	19.897582	20.8656333333333	3
Chr05A	2280000	2310000	2295000	75.14318875	29.250898	52.197043375	80.284639	4
Chr05A	2310000	2340000	2325000	23.162838	45.092241	34.1275395	45.092241	1
Chr05A	2340000	2370000	2355000	12.113434	11.124888	11.619161	12.113434	1
Chr05A	2370000	2400000	2385000	0	0	0	0	0
Chr05A	2400000	2430000	2415000	14.978166	2.775781	8.8769735	16.7888665	2
Chr05A	2430000	2460000	2445000	0.040654	1.17455	0.607602	1.17455	1
Chr05A	2460000	2490000	2475000	13.634146	15.4866735	14.56040975	16.133117	2
Chr05A	2490000	2520000	2505000	4.37856333333333	4.15406266666667	4.266313	4.431675	3
Chr05A	2520000	2550000	2535000	0.0586356666666667	0.0316523333333333	0.045144	0.0586356666666667	3
Chr05A	2550000	2580000	2565000	19.442864	10.650128	15.046496	19.442864	2
Chr05A	2580000	2610000	2595000	12.54873375	27.47748625	20.01311	30.12025975	4
Chr05A	2610000	2640000	2625000	9.501724	12.667031	11.0843775	16.2898655	2
Chr05A	2640000	2670000	2655000	4.78771883333333	3.166391	3.97705491666667	5.12857966666667	6
Chr05A	2670000	2700000	2685000	608.3719	208.720826666667	408.546363333333	608.580650333333	3
Chr05A	2700000	2730000	2715000	110.193326	76.06661775	93.129971875	110.669112	4
Chr05A	2730000	2760000	2745000	99.46015	194.839057	147.1496035	194.839057	1
Chr05A	2760000	2790000	2775000	7.470169	2.587147	5.028658	7.470169	1
Chr05A	2790000	2820000	2805000	5.4803054	6.1319	5.8061027	6.6823558	5
Chr05A	2820000	2850000	2835000	13.452274	14.177978	13.815126	16.9552166666667	3
Chr05A	2850000	2880000	2865000	14.1225775	15.691803	14.90719025	15.691803	2
Chr05A	2880000	2910000	2895000	3.281711	1.222633	2.252172	3.281711	1
Chr05A	2910000	2940000	2925000	0	0.208894	0.104447	0.208894	1
Chr05A	2940000	2970000	2955000	8.24462933333333	8.95311933333333	8.59887433333333	8.95311933333333	3
Chr05A	2970000	3e+06	2985000	3.946358	8.723292	6.334825	8.723292	1
Chr05A	3e+06	3030000	3015000	0	0	0	0	0
Chr05A	3030000	3060000	3045000	10.97819675	24.11134175	17.54476925	24.11134175	4
Chr05A	3060000	3090000	3075000	1.072019	10.417477	5.744748	10.417477	1
Chr05A	3090000	3120000	3105000	0.0508166666666667	0.333147666666667	0.191982166666667	0.333147666666667	3
Chr05A	3120000	3150000	3135000	0	0	0	0	1
Chr05A	3150000	3180000	3165000	27.9769325	12.24427225	20.110602375	28.34627775	4
Chr05A	3180000	3210000	3195000	24.4718695	29.8287975	27.1503335	29.8287975	2
Chr05A	3210000	3240000	3225000	33.294988	37.498951	35.3969695	37.7424545	2
Chr05A	3240000	3270000	3255000	3.56844	4.9182755	4.24335775	5.170594	2
Chr05A	3270000	3300000	3285000	4.727477	6.95576275	5.841619875	7.13724425	4
Chr05A	3300000	3330000	3315000	0	0	0	0	0
Chr05A	3330000	3360000	3345000	0	0.505860333333333	0.252930166666667	0.505860333333333	3
Chr05A	3360000	3390000	3375000	28.603622	16.552866	22.578244	30.0642075	2
Chr05A	3390000	3420000	3405000	8.6394705	8.323001	8.48123575	8.6394705	2
Chr05A	3420000	3450000	3435000	6.87875233333333	4.90732316666667	5.89303775	8.00943883333333	6
Chr05A	3450000	3480000	3465000	3.370349	5.6490385	4.50969375	5.6490385	2
Chr05A	3480000	3510000	3495000	11.9713225	12.33463	12.15297625	12.5198865	2
Chr05A	3510000	3540000	3525000	0.1404815	0.5468485	0.343665	0.5468485	2
Chr05A	3540000	3570000	3555000	0	0	0	0	0
Chr05A	3570000	3600000	3585000	15.4114815	14.0231965	14.717339	15.4114815	2
Chr05A	3600000	3630000	3615000	41.3260365	35.4045695	38.365303	41.3260365	2
Chr05A	3630000	3660000	3645000	6.61301383333333	9.81275333333333	8.21288358333333	9.97826133333333	6
Chr05A	3660000	3690000	3675000	5.828185	8.107602	6.9678935	8.107602	2
Chr05A	3690000	3720000	3705000	0	0	0	0	2
Chr05A	3720000	3750000	3735000	0	0.02945	0.014725	0.02945	1
Chr05A	3750000	3780000	3765000	1.0498565	3.190884	2.12037025	3.190884	2
Chr05A	3780000	3810000	3795000	78.9463926666667	17.1604823333333	48.0534375	80.183608	3
Chr05A	3810000	3840000	3825000	13.304149	18.434291	15.86922	18.434291	1
Chr05A	3840000	3870000	3855000	8.2620755	4.038135	6.15010525	8.2620755	2
Chr05A	3870000	3900000	3885000	8.27753225	12.01657725	10.14705475	12.016927	4
Chr05A	3900000	3930000	3915000	0.6099725	1.0911395	0.850556	1.33360125	4
Chr05A	3930000	3960000	3945000	2.2014825	5.294073	3.74777775	5.294073	2
Chr05A	3960000	3990000	3975000	22.162629	19.38096	20.7717945	22.162629	1
Chr05A	3990000	4020000	4005000	7.4714515	14.436761	10.95410625	14.436761	2
Chr05A	4020000	4050000	4035000	0	0	0	0	0
Chr05A	4050000	4080000	4065000	3.77202633333333	4.402233	4.08712966666667	4.402233	3
Chr05A	4080000	4110000	4095000	9.7288628	9.1351008	9.4319818	11.0694124	5
Chr05A	4110000	4140000	4125000	4.937484	6.2818685	5.60967625	6.3410785	4
Chr05A	4140000	4170000	4155000	9.6468374	4.7480058	7.1974216	9.68343	5
Chr05A	4170000	4200000	4185000	14.1516606666667	13.0900106666667	13.6208356666667	14.6076983333333	3
Chr05A	4200000	4230000	4215000	3.6205935	1.1063505	2.363472	3.6205935	2
